ResourceID,brocade.id,card,order,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record
d4d5d99b-cc91-583f-aba6-14b58f3e39d0,tg:rubgr:3721,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3709,Verwijzing naar Grossmann object,,fd00a670-90b8-5f70-b6d1-2ef8a0822864,"[{""resourceId"": ""fd00a670-90b8-5f70-b6d1-2ef8a0822864"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e02034f2-10a7-4c67-bf19-4c00637118f4"", ""inverseOntologyProperty"": """"}]"
175b6b9b-0937-5949-a3bf-bab05fa2d8e9,tg:rubgr:2833,AssociatedRecords,1,relatie naar geheel,tg:rubgr:2811,Verwijzing naar Grossmann object,,d182e3a1-22e0-539b-8569-56addb7651c5,"[{""resourceId"": ""d182e3a1-22e0-539b-8569-56addb7651c5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cdfb2684-44df-4100-bcfd-5cf888f3fe0c"", ""inverseOntologyProperty"": """"}]"
787977c6-737c-565d-adab-a0c5d7cd499f,tg:rubgr:729,AssociatedRecords,1,relatie naar geheel,tg:rubgr:728,Verwijzing naar Grossmann object,,c0c2274e-bdab-58ea-bcad-e2a8504ee50f,"[{""resourceId"": ""c0c2274e-bdab-58ea-bcad-e2a8504ee50f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6d6c7aec-b993-4cb5-8df6-0906df93c942"", ""inverseOntologyProperty"": """"}]"
b05f8d36-4693-51a8-9f9d-3a9e6c86cae0,tg:rubgr:3371,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3338,Verwijzing naar Grossmann object,,909a2567-7565-51a1-a51e-6d5c7af27196,"[{""resourceId"": ""909a2567-7565-51a1-a51e-6d5c7af27196"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba1b3278-3be7-4669-8f0a-298059b2a6e2"", ""inverseOntologyProperty"": """"}]"
4a97664d-dba3-5308-984c-31204cee7bf2,tg:rubgr:2999,AssociatedRecords,1,relatie naar geheel,tg:rubgr:2997,Verwijzing naar Grossmann object,,1674e25b-841d-5f76-ae5f-4e8511255de6,"[{""resourceId"": ""1674e25b-841d-5f76-ae5f-4e8511255de6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""78ef9322-1f96-43a7-849b-ca26c2c61b2c"", ""inverseOntologyProperty"": """"}]"
b425a01e-0135-5b76-a417-863e10986d85,tg:rubgr:2130,AssociatedRecords,2,relatie naar geheel,tg:rubgr:2126,Verwijzing naar Grossmann object,,dae122f4-2002-5f16-aae8-9c06b9ec0464,"[{""resourceId"": ""dae122f4-2002-5f16-aae8-9c06b9ec0464"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1db65c38-7605-42e0-99df-7db5ddc671fc"", ""inverseOntologyProperty"": """"}]"
0d61ec22-87f6-5cb3-8d35-d1f7c6becbac,tg:rubgr:4908,AssociatedRecords,1,relatie naar geheel,tg:rubgr:4873,Verwijzing naar Grossmann object,,7ed555e3-6d77-5c31-9e1b-cc31476ac2d0,"[{""resourceId"": ""7ed555e3-6d77-5c31-9e1b-cc31476ac2d0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""585f8fc3-8a77-436c-8b56-fc1c7992d2eb"", ""inverseOntologyProperty"": """"}]"
b054fb3a-43e0-5770-af6e-03df58406ab5,tg:rubgr:3664,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3657,Verwijzing naar Grossmann object,,9b1a6165-84e0-575b-bd1e-4aab54e615a5,"[{""resourceId"": ""9b1a6165-84e0-575b-bd1e-4aab54e615a5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d8e1b689-2e84-4de7-890b-d41644c58150"", ""inverseOntologyProperty"": """"}]"
2d4b2d19-0e2d-521b-bfc1-8963c4b5088b,tg:rubgr:3234,AssociatedRecords,1,relatie naar geheel,tg:rubgr:3229,Verwijzing naar Grossmann object,,8376b00f-b286-5f3b-b5d9-6a5a71cdc5ec,"[{""resourceId"": ""8376b00f-b286-5f3b-b5d9-6a5a71cdc5ec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f3391d00-81fc-4eb6-af03-3969991ad880"", ""inverseOntologyProperty"": """"}]"
c6d9e256-6a1e-5a3a-9925-b584353913a0,tg:rubgr:1989,AssociatedRecords,1,relatie naar geheel,tg:rubgr:1987,Verwijzing naar Grossmann object,,5b91d30f-8aeb-59b9-88ab-021a53a4951a,"[{""resourceId"": ""5b91d30f-8aeb-59b9-88ab-021a53a4951a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2f9d120e-9579-4731-8c55-7b70a0b16aa6"", ""inverseOntologyProperty"": """"}]"
