ResourceID,card,order,source_field,Legacy Information Value,Legacy Information Type,Legacy Information Published
3940bb1e-1aae-5980-9f22-c99a567978c7,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/dc/000004577,referentienummer,False
3940bb1e-1aae-5980-9f22-c99a567978c7,e73_LegacyInformation,1,brocade.id,tg:lhdc:4716,brocade id,False
3940bb1e-1aae-5980-9f22-c99a567978c7,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhdc:4716/N,brocade url,False
6cfc0a58-4c53-5b57-b87b-3bde57eb7a1a,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/dc/000001050,referentienummer,False
6cfc0a58-4c53-5b57-b87b-3bde57eb7a1a,e73_LegacyInformation,1,brocade.id,tg:lhdc:1130,brocade id,False
6cfc0a58-4c53-5b57-b87b-3bde57eb7a1a,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhdc:1130/N,brocade url,False
b81f6b31-739c-5c6d-a95e-abfa115230e0,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/dc/000003628,referentienummer,False
b81f6b31-739c-5c6d-a95e-abfa115230e0,e73_LegacyInformation,1,brocade.id,tg:lhdc:3750,brocade id,False
b81f6b31-739c-5c6d-a95e-abfa115230e0,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhdc:3750/N,brocade url,False
b4d8db6c-86c3-56c1-a9fc-f7d810c2a30d,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/dc/000000531,referentienummer,False
b4d8db6c-86c3-56c1-a9fc-f7d810c2a30d,e73_LegacyInformation,1,brocade.id,tg:lhdc:598,brocade id,False
b4d8db6c-86c3-56c1-a9fc-f7d810c2a30d,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhdc:598/N,brocade url,False
4d635ee4-ca2e-53a7-ad13-307584d9f4ad,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/dc/000000974,referentienummer,False
4d635ee4-ca2e-53a7-ad13-307584d9f4ad,e73_LegacyInformation,1,brocade.id,tg:lhdc:1048,brocade id,False
4d635ee4-ca2e-53a7-ad13-307584d9f4ad,e73_LegacyInformation,1,brocade.url,https://anet.be/record/opaclhobj/tg:lhdc:1048/N,brocade url,False
b5bd19e9-171f-55b7-9c70-925b75122b2a,e73_LegacyInformation,0,id.objectNumber,BE-ANN07/dc/000003506,referentienummer,False
b5bd19e9-171f-55b7-9c70-925b75122b2a,e73_LegacyInformation,1,brocade.id,tg:lhdc:3628,brocade id,False
